CategoryLabel	ServiceLabel	Title	Body
Client	Azure.Identity	Weird difference with user assigned managed identity between windows and linux VMs	Package Name:  azure.identity, zure.storage.blob Package Version:  see below Operating System: Windows and Ubuntu Python Version: 3.10  azure-core                1.30.1 azure-data-tables         12.5.0 azure-identity            1.16.0 azure-keyvault-keys       4.9.0 azure-keyvault-secrets    4.8.0 azure-storage-blob        12.20.0 Describe the bug I have setup some vm's to use a user assigned managed identity which I have then given the appropriate access to on my azure storage account.  The following then code works on windows VM: from azure.identity import DefaultAzureCredential from azure.storage.blob import BlobServiceClient, BlobClient, ContainerClient account_url = `https://srexperiments.blob.core.windows.net/` credential = DefaultAzureCredential() blob_service_client = BlobServiceClient(account_url,credential=credential) container_client = blob_service_client.get_container_client(container=`setup`) for blob in container_client.list_blobs():     print(blob.name) On an Ubuntu Linux machine setup the same way, the above code fails with ErrorCode:AuthorizationPermissionMismatch But the following code works on both: from azure.identity import ManagedIdentityCredential from azure.storage.blob import BlobServiceClient, BlobClient, ContainerClient account_url = `https://srexperiments.blob.core.windows.net/` credential = ManagedIdentityCredential(client_id=`499fe662-662e-47b6-a9b0-4a186151268e`) blob_service_client = BlobServiceClient(account_url,credential=credential) container_client = blob_service_client.get_container_client(container=`setup`) for blob in container_client.list_blobs():     print(blob.name) I'd prefer to be able to use DefaultAzureCredential as this is much easier to maintain across devbox/azure VMs.  Anyone know why it is not working on my Linux VM ? To Reproduce Steps to reproduce the behavior:  see above.  Expected behavior The DefaultAzureCredential  should work on both Windows and Linux. Screenshots If applicable, add screenshots to help explain your problem. Additional context The debug logging output on Windows is: Request URL: 'https://srexperiments.blob.core.windows.net/setup?restype=container&comp=list' Request method: 'GET' Request headers:     'x-ms-version': '2023-11-03'     'Accept': 'application/xml'     'User-Agent': 'azsdk-python-storage-blob/12.19.1 Python/3.10.14 (Windows-10-10.0.20348-SP0)'     'x-ms-date': 'Wed, 15 May 2024 19:20:33 GMT'     'x-ms-client-request-id': '33177d05-12f0-11ef-a7a2-000d3a91034b'     'Authorization': '*****' Request body: Hidden body, please use logging_body to show body Response status: 200 Response headers:     'Transfer-Encoding': 'chunked'     'Content-Type': 'application/xml'     'Server': 'Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0'     'x-ms-request-id': 'cb8629ce-f01e-0079-65fc-a681ee000000'     'x-ms-client-request-id': '33177d05-12f0-11ef-a7a2-000d3a91034b'     'x-ms-version': '2023-11-03'     'Date': 'Wed, 15 May 2024 19:20:33 GMT' Response content: ...  while the debug logging output on Linux is: Request URL: 'https://srexperiments.blob.core.windows.net/setup?restype=container&comp=list' Request method: 'GET' Request headers:     'x-ms-version': '2024-05-04'     'Accept': 'application/xml'     'User-Agent': 'azsdk-python-storage-blob/12.20.0 Python/3.10.13 (Linux-6.2.0-1016-azure-x86_64-with-glibc2.35)'     'x-ms-date': 'Wed, 15 May 2024 19:23:10 GMT'     'x-ms-client-request-id': '90e2af0c-12f0-11ef-9171-000d3a9391f1'     'Authorization': '*****' Request body: Hidden body, please use logging_body to show body Response status: 403 Response headers:     'Content-Length': '279'     'Content-Type': 'application/xml'     'Server': 'Windows-Azure-Blob/1.0 Microsoft-HTTPAPI/2.0'     'x-ms-request-id': '94413837-001e-001f-0dfd-a6cece000000'     'x-ms-client-request-id': '90e2af0c-12f0-11ef-9171-000d3a9391f1'     'x-ms-version': '2024-05-04'     'x-ms-error-code': 'AuthorizationPermissionMismatch'     'Date': 'Wed, 15 May 2024 19:23:10 GMT' Response content: Traceback (most recent call last):   File `/home/smartreplayuser/test/default.py`, line 22, in <module>     for blob in container_client.list_blobs():   File `/home/smartreplayuser/miniconda3/envs/sr/lib/python3.10/site-packages/azure/core/paging.py`, line 123, in __next__     return next(self._page_iterator)   File `/home/smartreplayuser/miniconda3/envs/sr/lib/python3.10/site-packages/azure/core/paging.py`, line 75, in __next__     self._response = self._get_next(self.continuation_token)   File `/home/smartreplayuser/miniconda3/envs/sr/lib/python3.10/site-packages/azure/storage/blob/_list_blobs_helper.py`, line 100, in _get_next_cb     process_storage_error(error)   File `/home/smartreplayuser/miniconda3/envs/sr/lib/python3.10/site-packages/azure/storage/blob/_shared/response_handlers.py`, line 182, in process_storage_error     exec(`raise error from None`)   # pylint: disable=exec-used # nosec   File `<string>`, line 1, in <module> azure.core.exceptions.HttpResponseError: This request is not authorized to perform this operation using this permission. RequestId:94413837-001e-001f-0dfd-a6cece000000 Time:2024-05-15T19:23:10.9086777Z ErrorCode:AuthorizationPermissionMismatch Content: <?xml version=`1.0` encoding=`utf-8`?><Error><Code>AuthorizationPermissionMismatch</Code><Message>This request is not authorized to perform this operatio n using this permission. RequestId:94413837-001e-001f-0dfd-a6cece000000 Time:2024-05-15T19:23:10.9086777Z</Message></Error>
Mgmt	ARM	Wrong object type return for `ResourceManagementClient.resources.list()`	Type of issue Code doesn't work Description Hello Community, I'm using the list method for ResourceManagementClient.resources and got a strange error while trying to look the return value : TypeError: 'async for' requires an object with __aiter__ method, got PageIterator The return object type is not the one describe by the documentation (except AsyncPageIterator instead of PageIterator) I'm using api version 2022-09-01 Page URL https://learn.microsoft.com/fr-fr/python/api/azure-mgmt-resource/azure.mgmt.resource.resources.v2022_09_01.aio.operations.resourcesoperations?view=azure-python#azure-mgmt-resource-resources-v2022-09-01-aio-operations-resourcesoperations-list Content source URL https://github.com/MicrosoftDocs/azure-docs-sdk-python/blob/main/docs-ref-autogen/azure-mgmt-resource/azure.mgmt.resource.resources.v2022_09_01.aio.operations.ResourcesOperations.yml Document Version Independent Id b84c0206-f275-e214-3bf1-9f3eb998aa9d Article author @lmazuel Metadata  ID: 6be464c1-9927-3d69-51a1-5a92dc8afbd1 Service: azure-resource-manager
Client	Storage	Integration Error between azure-blob-storage container and Python Client	I'm trying to integrate a python script with the mcr.microsoft.com/azure-blob-storage:latest docker module. I get the same error both when I invoke both the container_client.exists() and container_client.create_container() methods The sdk Python version used is azure-storage-blob==12.19.1 Error: `   Response status: 400   Response headers:       'x-ms-request-id': '87a60859-cb94-4596-8d26-0b8320e77bee'       'Content-Type': 'application/xml'       'Server': 'Microsoft-NetCore/2.0'       'Date': 'Fri, 10 May 2024 14:44:41 GMT'       'Content-Length': '940'       'Connection': 'close'   Response content:   Exception:   The value for one of the HTTP headers is not in the correct format.   RequestId:87a60859-cb94-4596-8d26-0b8320e77bee   Time:2024-05-10T14:44:41.7156917Z   ErrorCode:InvalidHeaderValue   headername:x-ms-version   headervalue:2023-11-03   exceptiondetails:None   Content: <?xml version=`1.0` encoding=`utf-8`?><Error><Code>InvalidHeaderValue</Code><Message>The value for one of the HTTP headers is not in the correct format.   RequestId:87a60859-cb94-4596-8d26-0b8320e77bee   Time:2024-05-10T14:44:41.7156917Z</Message><HeaderName>x-ms-version</HeaderName><HeaderValue>2023-11-03</HeaderValue><ExceptionDetails><ExceptionMessage>The value 2023-11-03 provided for request header x-ms-version is invalid.</ExceptionMessage><StackTrace>Microsoft.Cis.Services.Nephos.Common.Protocols.Rest.InvalidHeaderProtocolException: The value 2023-11-03 provided for request header x-ms-version is invalid.      at Microsoft.Cis.Services.Nephos.Common.Protocols.Rest.BasicHttpProcessorWithAuthAndAccountContainer`1.RunVersionCheck()      at Microsoft.Cis.Services.Nephos.Common.Protocols.Rest.BasicHttpProcessorWithAuthAndAccountContainer`1.ProcessImpl(AsyncIteratorContext`1 async)+MoveNext()</StackTrace></ExceptionDetails></Error>  ` Code: ` connection_string = f`DefaultEndpointsProtocol=http;BlobEndpoint=http://{params.localBlobStorageName}:11002/{params.accountName};AccountName={params.accountName};AccountKey={params.accountKey}`;  logger = logging.getLogger('azure.storage.blob') logger.setLevel(logging.DEBUG)  handler = logging.StreamHandler(stream=sys.stdout) logger.addHandler(handler) try:     service = BlobServiceClient.from_connection_string(connection_string,logging_enable=True)      container_name = `my_container_name`      container_client = service.get_container_client(container=container_name)      if not container_client.exists():             container_client.create_container()  except Exception as ex:     print('Exception:')     print(ex)  `
Mgmt	Storage	How to assign Storage Blob Data Owner role to a user of a storage account	I'm currently creating a storage account using the following script:                 from azure.mgmt.storage import StorageManagementClient                 self.storage_client = StorageManagementClient(credential, subscription_id)                 self.storage_client.storage_accounts.begin_create(                     self.resource_group_name, self.storage_account_name, {                         'sku': {                             'name': 'Standard_GRS'                         },                         'kind': 'StorageV2',                         'location': self.region,                         'encryption': {                             'services': {                                 'blob': {                                     'key_type': 'Account',                                     'enabled': True                                 }                             },                             'key_source': 'Microsoft.Storage'                         },                     }).result()  What's a good way to assign Storage Blob Data Owner role to the user of this storage account after creating with this script?
Client	Cognitive - QnA Maker	LUIS and QnA Maker deprecated/retired, replaced by CLU and Custom QA	Is your feature request related to a problem? Please describe. As of 1st April, you cannot create new LUIS services anymore, it has been replaced by Conversational Language Understanding (CLU), see https://www.luis.ai/  Also QnA Maker is deprecated and has been replaced by Custom Question Answering, see https://www.qnamaker.ai/  Therefore, the Python code samples provided here don't work anymore. Describe the solution you'd like We need updated Python code samples reflecting the transition from LUIS to CLU and from QnA Maker to Custom QA. This includes any necessary changes to the import statements, class instantiation, and method calls to ensure compatibility with the new services. Describe alternatives you've considered One alternative is to manually modify the existing code samples to align with the changes in services. However, this approach is time-consuming and error-prone, especially for developers unfamiliar with the intricacies of the transition. Therefore, having officially updated Python code samples provided by Azure would greatly expedite the process for developers migrating to CLU and Custom QA.
Mgmt	Compute	While using `begin_create_or_update` getting error related to location property	Type of issue Code doesn't work Description [Enter feedback here] I'm using azure-mgmt-compute==30.4.0 and above version. I'm facing the following issue. I tried to add the location parameter manually, but that doesn't work either. The document doesn't call it out clearly. _Failed Traceback (most recent call last): File `/usr/src/tmp/acbbf3f2-fbdc-4ecf-b209-00c26e01e385/runbooks/rotateVm.py`, line 42, in  compute_client.virtual_machines.begin_create_or_update(resource_group_name, vm_name, update_vm) File `C:\userenv\lib\site-packages\azure\core\tracing\decorator.py`, line 78, in wrapper_use_tracer return func(*args, **kwargs) File `C:\userenv\lib\site-packages\azure\mgmt\compute\v2024_03_01\operations_operations.py`, line 15291, in begin_create_or_update raw_result = self._create_or_update_initial( File `C:\userenv\lib\site-packages\azure\mgmt\compute\v2024_03_01\operations_operations.py`, line 15158, in create_or_update_initial raise HttpResponseError(response=response, error_format=ARMErrorFormat) azure.core.exceptions.HttpResponseError: (LocationRequired) The location property is required for this definition. Code: LocationRequired Message: The location property is required for this definition. Page URL https://learn.microsoft.com/en-us/python/api/overview/azure/mgmt-compute-readme?view=azure-python Content source URL https://github.com/MicrosoftDocs/azure-docs-sdk-python/blob/main/docs-ref-services/latest/mgmt-compute-readme.md Document Version Independent Id c377eb24-55a2-545b-6b53-ba4d375c4134 Article author @azure-sdk Metadata  ID: c21ea709-4437-2046-f254-acaba8943cb4 Service: compute
Client	Image Analysis	Alternate authentication methods for Azure AI Vision Image Analysis Python SDK	I have used the following authentication methods with Azure AI Vision Image Analysis REST API:  Client Secret Credentials Default Azure Credentials Managed Identity Credentials  But for the Image Analysis Python SDK, I can only see examples which use subscription keys to access the service. Is there a way to utilize the above mentioned authentication methods instead of subscription keys?
Client	Storage	Configurable connection pool size in azure.storage package	Package Name: azure-storage-blob, azure-identity Package Version: 12.19.1 - 1.15.0 Operating System: Ubuntu Python Version: 3.10.12  Describe the bug I've seen configurable pool_size in here #12102 but I am using BlobServiceClient and this doesn't work for here. To Reproduce Steps to reproduce the behavior: initialize with BlobServiceClient. Have a 10 threads. And simultaneously execute #get_blob_client#upload_blob Errors: WARNING:urllib3.connectionpool:Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f0f5be97a30>: Failed to establish a new connection: [Errno 111] Connection refused')': /session/**HIDDEN**/url WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: localhost. Connection pool size: 1  My BlobServiceClient     BlobServiceClient(         AZURE_ACCOUNT_URL,         credential=ClientSecretCredential(             client_id=os.getenv(`AZURE_CLIENT_ID`),             client_secret=os.getenv(`AZURE_CLIENT_SECRET`),             tenant_id=os.getenv(`AZURE_TENANT_ID`),         ),     )
Client	Azure.Identity	ImdsCredential.get_token failed: ManagedIdentityCredential authentication unavailable, no response from the IMDS endpoint.	Package Name: azure-identity Package Version: 1.7.1 Operating System: linux Python Version: 3.10.16  Describe the bug ImdsCredential.get_token failed: ManagedIdentityCredential authentication unavailable, no response from the IMDS endpoint. To Reproduce Steps to reproduce the behavior:  Called ManagedIdentitfyCredential get_token() to Dynamics-365, and it will says IMDS endpoint not available.  Expected behavior a token string returned by the service endpoint. Screenshots  Additional context --------------------------------------------------------------------------- ServiceRequestError                       Traceback (most recent call last) File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/identity/_credentials/imds.py:80, in ImdsCredential._request_token(self, *scopes, **kwargs)      79 try: ---> 80     self._client.request_token(*scopes, connection_timeout=0.3, retry_total=0)      81     self._endpoint_available = True  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/identity/_internal/managed_identity_client.py:123, in ManagedIdentityClient.request_token(self, *scopes, **kwargs)     122 request_time = int(time.time()) --> 123 response = self._pipeline.run(request, retry_on_methods=[request.method], **kwargs)     124 token = self._process_response(response, request_time)  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:211, in Pipeline.run(self, request, **kwargs)     206 first_node = (     207     self._impl_policies[0]     208     if self._impl_policies     209     else _TransportRunner(self._transport)     210 ) --> 211 return first_node.send(pipeline_request)  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:71, in _SansIOHTTPPolicyRunner.send(self, request)      70 try: ---> 71     response = self.next.send(request)      72 except Exception:  # pylint: disable=broad-except  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:71, in _SansIOHTTPPolicyRunner.send(self, request)      70 try: ---> 71     response = self.next.send(request)      72 except Exception:  # pylint: disable=broad-except      [... skipping similar frames: _SansIOHTTPPolicyRunner.send at line 71 (1 times)]  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:71, in _SansIOHTTPPolicyRunner.send(self, request)      70 try: ---> 71     response = self.next.send(request)      72 except Exception:  # pylint: disable=broad-except  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/policies/_retry.py:467, in RetryPolicy.send(self, request)     466             continue --> 467     raise err     468 finally:  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/policies/_retry.py:445, in RetryPolicy.send(self, request)     444 self._configure_timeout(request, absolute_timeout, is_response_error) --> 445 response = self.next.send(request)     446 if self.is_retry(retry_settings, response):  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:71, in _SansIOHTTPPolicyRunner.send(self, request)      70 try: ---> 71     response = self.next.send(request)      72 except Exception:  # pylint: disable=broad-except  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:71, in _SansIOHTTPPolicyRunner.send(self, request)      70 try: ---> 71     response = self.next.send(request)      72 except Exception:  # pylint: disable=broad-except      [... skipping similar frames: _SansIOHTTPPolicyRunner.send at line 71 (1 times)]  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:71, in _SansIOHTTPPolicyRunner.send(self, request)      70 try: ---> 71     response = self.next.send(request)      72 except Exception:  # pylint: disable=broad-except  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/_base.py:103, in _TransportRunner.send(self, request)      94 ```HTTP transport send method.      95       96 :param request: The PipelineRequest object.    (...)      99 :rtype: ~azure.core.pipeline.PipelineResponse     100 ```     101 return PipelineResponse(     102     request.http_request, --> 103     self._sender.send(request.http_request, **request.context.options),     104     context=request.context,     105 )  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/core/pipeline/transport/_requests_basic.py:360, in RequestsTransport.send(self, request, **kwargs)     359 if error: --> 360     raise error     361 if _is_rest(request):  ServiceRequestError: (<urllib3.connection.HTTPConnection object at 0x7f902dfc0c10>, 'Connection to 169.254.169.254 timed out. (connect timeout=0.3)')  The above exception was the direct cause of the following exception:  CredentialUnavailableError                Traceback (most recent call last) Cell In [11], line 26      23 credential = ManagedIdentityCredential(client_id = uami_client_id, client_credential = None, authority = authority_2019_update)          24 #scope = `https://graph.microsoft.com/.default`      25 #credential = DefaultAzureCredential() ---> 26 token = credential.get_token(scope)      27 print(token)  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/identity/_internal/decorators.py:30, in log_get_token.<locals>.decorator.<locals>.wrapper(*args, **kwargs)      27 @functools.wraps(fn)      28 def wrapper(*args, **kwargs):      29     try: ---> 30         token = fn(*args, **kwargs)      31         _LOGGER.log(      32             logging.DEBUG if within_credential_chain.get() else logging.INFO, `%s succeeded`, qualified_name      33         )      34         return token  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/identity/_credentials/managed_identity.py:119, in ManagedIdentityCredential.get_token(self, *scopes, **kwargs)     112 if not self._credential:     113     raise CredentialUnavailableError(     114         message=`No managed identity endpoint found. \n`     115                 `The Target Azure platform could not be determined from environment variables. \n`     116                 `Visit https://aka.ms/azsdk/python/identity/managedidentitycredential/troubleshoot to `     117                 `troubleshoot this issue.`     118     ) --> 119 return self._credential.get_token(*scopes, **kwargs)  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/identity/_internal/get_token_mixin.py:76, in GetTokenMixin.get_token(self, *scopes, **kwargs)      74 if not token:      75     self._last_request_time = int(time.time()) ---> 76     token = self._request_token(*scopes, **kwargs)      77 elif self._should_refresh(token):      78     try:  File ~/cluster-env/clonedenv/lib/python3.10/site-packages/azure/identity/_credentials/imds.py:91, in ImdsCredential._request_token(self, *scopes, **kwargs)      87         self._endpoint_available = False      88         self._error_message = (      89             `ManagedIdentityCredential authentication unavailable, no response from the IMDS endpoint.`      90         ) ---> 91         six.raise_from(CredentialUnavailableError(self._error_message), ex)      93 if not self._endpoint_available:      94     raise CredentialUnavailableError(self._error_message)  File <string>:3, in raise_from(value, from_value)  CredentialUnavailableError: ManagedIdentityCredential authentication unavailable, no response from the IMDS endpoint.
Mgmt	Compute	get_instance_view function doesn't return statuses	Package Name: azure-mgmt-compute Package Version: latest Operating System: windows Python Version:  3.11  Describe the bug The function doesn't reply with expected response as documented in official documentation: https://learn.microsoft.com/en-us/rest/api/compute/virtual-machine-scale-set-vms/get-instance-view?view=rest-compute-2023-10-02&tabs=Python#response To Reproduce Steps to reproduce the behavior:  Run the python script documented in official documentation as above on instances or vmss instrances.  Expected behavior The function should reply with the following structure as in documentation: `statuses`: [ { `code`: `ProvisioningState/succeeded`, `level`: `Info`, `displayStatus`: `Provisioning succeeded`, `message`: null, `time`: `2020-06-05T04:59:58.1852966+00:00` }, { `code`: `PowerState/running`, `level`: `Info`, `displayStatus`: `VM running`, `message`: null, `time`: null } ] Screenshots Additional context Received response example: {'additional_properties': {}, 'platform_update_domain': 1, 'platform_fault_domain': 1, 'rdp_thumb_print': None, 'vm_agent': None, 'maintenance_redeploy_status': None, 'disks': [<azure.mgmt.compute.v2023_09_01.models._models_py3.DiskInstanceView object at 0x000002234315E910>], 'extensions': None, 'vm_health': None, 'boot_diagnostics': <azure.mgmt.compute.v2023_09_01.models._models_py3.BootDiagnosticsInstanceView object at 0x000002234315FA50>, 'statuses': [<azure.mgmt.compute.v2023_09_01.models._models_py3.InstanceViewStatus object at 0x000002234315F990>, <azure.mgmt.compute.v2023_09_01.models._models_py3.InstanceViewStatus object at 0x000002234315DD90>], 'assigned_host': None, 'placement_group_id': 'a99be6a6-b5a4-4ac0-95dd-6ac6bfd5d53e', 'computer_name': None, 'os_name': None, 'os_version': None, 'hyper_v_generation': 'V1'}
Mgmt	Container Instances	Reference url of Container class is incorrect	Type of issue Typo Description The JobTemplate documentation for Azure Container Apps Jobs is incomplete. `Keyword-Only Parameters` refers to the Container class of containers in the official Python documentation, but in fact I thought `azure.mgmt.appcontainers. Container` should be linked. Before: https://docs.python.org/3/library/typing.html#typing.Container After: https://learn.microsoft.com/en-us/python/api/azure-mgmt-appcontainers/azure.mgmt.appcontainers.models.container?view=azure- python Translated with www.DeepL.com/Translator (free version) Page URL https://learn.microsoft.com/en-us/python/api/azure-mgmt-appcontainers/azure.mgmt.appcontainers.models.jobtemplate?view=azure-python Content source URL https://github.com/MicrosoftDocs/azure-docs-sdk-python/blob/main/docs-ref-autogen/azure-mgmt-appcontainers/azure.mgmt.appcontainers.models.JobTemplate.yml Document Version Independent Id 476cd042-f8b4-0b6d-4fbd-08a81c3f4411 Article author @lmazuel Metadata  ID: 1c9d633d-c158-f686-cda3-93a6ed634597
Client	Service Bus	Can not send message to dead letter queue from new receiver	Package Name: azure-servicebus   7.12.1 azure-core         1.30.1 aiohttp            3.9.3 Package Version: 7.12.1 Operating System: Windows 10 Python Version: 3.9.0 Describe the bug Not sure if this is a bug or desired behavior, but I was very confused by the following: When writing a message to the dead letter queue like  from azure.servicebus.aio import ServiceBusReceiver, ServiceBusClient import os   connection_string = os.environ[`ASB_NAMESPACE_CONNECTION_STRING`] queue_name = `test-queue`  async with ServiceBusClient.from_connection_string(connection_string) as client:     async with client.get_queue_receiver(queue_name) as receiver:         messages = await receiver.receive_messages(max_message_count=1)         await receiver.dead_letter_message(messages[0])  the message ends up in the DLQ as expected. But when running: async with ServiceBusClient.from_connection_string(connection_string) as client:     async with client.get_queue_receiver(queue_name) as receiver:         messages = await receiver.receive_messages(max_message_count=1)      async with client.get_queue_receiver(queue_name) as receiver:         await receiver.dead_letter_message(messages[0])  nothing happens. No error message, nothing. The message does not end up in the DLQ. So basically it seems impossible to add messages to the DLQ once the receiver was closed. Am I missing something? For my current implementation it would be great if it was possible to send a message to the DLQ even after the receiver was closed. To Reproduce Steps to reproduce the behavior:  Code examples above are valid and should work  Expected behavior Sending messages to DLQ after closing the receiver should be possible. Otherwise there should be an exception raised or some information added in the docs. Screenshots Additional context
Mgmt	Compute	Missing information about parameter command_id	Type of issue Missing information Description Description of parameter command_id is missing the parameter's accepted/known values.  Page URL https://learn.microsoft.com/en-us/python/api/azure-mgmt-compute/azure.mgmt.compute.v2022_08_01.models.runcommandinput?view=azure-python Content source URL https://github.com/MicrosoftDocs/azure-docs-sdk-python/blob/main/docs-ref-autogen/azure-mgmt-compute/azure.mgmt.compute.v2022_08_01.models.RunCommandInput.yml Document Version Independent Id 18f317c9-1d30-6651-da88-5c9077129041 Article author @lmazuel Metadata  ID: 6b52478a-aa4c-a2cb-c38c-ead396e49cdf Service: virtual-machines
Client	Azure.Identity	azure-identity logs env vars as error msg	Package Name: azure-identity Package Version:  1.9.0 Operating System: Mariner/Ubuntu Python Version: 3.9.19  Describe the bug 2024-04-18T21:47:20Z.868 [ERROR] [MainThread] Incomplete environment configuration. These variables are set: AZURE_CLIENT_ID  The error msg misleading when the actual authentication successful To Reproduce Steps to reproduce the behavior:  I set the user managed identity through environment variable AZURE_CLIENT_ID and calls DefaultAzureCredential  Expected behavior The msg needs improvement and log as info than error when authentication successful and may be error/warning when authentication fails. Screenshots If applicable, add screenshots to help explain your problem. Additional context Add any other context about the problem here.
Client	Document Intelligence	Http Error in Poller function of Azure Document intelligence	I am trying to custom extract fields like Title, Subtitle, Header, Footer from a policy document (pdf). I am using the below code as suggested on your documentation. from azure.core.credentials import AzureKeyCredential from azure.ai.documentintelligence import DocumentIntelligenceClient from azure.ai.documentintelligence.models import AnalyzeResult endpoint = `https:<.........>cognitiveservices.azure.com/` key = `**************************` docUrl=r`https://<Storage_Name>.blob.core.windows.net/sample-99-container/xhygauscubc.pdf` document_analysis_client = DocumentIntelligenceClient(endpoint=endpoint, credential=AzureKeyCredential(key)) poller = document_analysis_client.begin_analyze_document( `prebuilt-document`, docUrl) result: AnalyzeResult = poller.result()  I am getting the below error in the poller. Message: Invalid argument. Inner error: { `code`: `ParameterMissing`, `message`: `The parameter urlSource or base64Source is required.` }` }
Client	Service Bus	Creating sender connection is taking 8-10 seconds after the connection is closed after idle connection timeout.	Package Name: azure-servicebus Package Version: 7.12.1 Operating System: Windows Python Version: 3.12.3  Describe the bug For the first time when we create the sender object, it is ONLY taking 1-2 seconds, but after sleeping for 660 seconds, the connection is closed automatically and try to create sender object again with following code. logger.info(`getting queue sender`) asb_sender = asb_client.get_queue_sender(queue_name=QUEUE_NAME) It will take 8-10 seconds to create the sender. My question is how come it will take ONLY 1-2 seconds for the first time, but it takes more than 8 seconds after the connection is closed after the idle connection timeout. To Reproduce Steps to reproduce the behavior:  Please refer to following python code.  from datetime import datetime import logging import sys import time #import pandas as pd from azure.servicebus import ServiceBusClient, ServiceBusMessage, ServiceBusSender, TransportType  WAIT_SECONDS = 660 RETRIES = 5 CLOSE_SENDER = False CONN_STR = `Endpoint=sb://xxx.servicebus.windows.net/;SharedAccessKeyName=RootManageSharedAccessKey;SharedAccessKey=xxxxabcxxxx=;TransportType=AmqpWebSockets` QUEUE_NAME = `1234`  file_name = datetime.now().strftime(f`{RETRIES}retries_{WAIT_SECONDS}wait_between_retries`) if CLOSE_SENDER:     file_name += `_closing_sender`  def __set_logger():     ```     Sets module logger     ```     log_fmt = logging.Formatter(fmt=`%(asctime)s | %(levelname)s | %(name)s | %(message)s`)     logger = logging.getLogger(`ServiceBus`)     logger.setLevel(logging.INFO)      console_handler = logging.StreamHandler(sys.stdout)     console_handler.setLevel(logging.INFO)     console_handler.setFormatter(log_fmt)      file_handler = logging.FileHandler(f`{file_name}.log`)     file_handler.setLevel(logging.INFO)     file_handler.setFormatter(log_fmt)          logger.addHandler(console_handler)     logger.addHandler(file_handler)      return logger   logger = __set_logger()  logger.info(`Connecting to sb...`) asb_client = ServiceBusClient.from_connection_string(                     conn_str=CONN_STR,                      transport_type=TransportType.AmqpOverWebsocket                 ) logger.info(`Service Bus connected`)  logger.info(`Creating sender...`) asb_sender = asb_client.get_queue_sender(queue_name=QUEUE_NAME) logger.info(`Sender created`)  csv_rows = [] for n in range(RETRIES):     msg = ServiceBusMessage(`test`)      logger.info(`Sending message`)     start = time.time()     if CLOSE_SENDER:         logger.info(`getting queue sender`)         asb_sender = asb_client.get_queue_sender(queue_name=QUEUE_NAME)     asb_sender.send_messages(msg)     if CLOSE_SENDER:         asb_sender.close()     end = time.time()     elapsed = end-start     logger.info(`Message sent`)     csv_rows.append({         'message': n,         'time': elapsed     })     asb_sender.create_message_batch(max_size_in_bytes=None)     time.sleep(660)  #pd.DataFrame.from_records(csv_rows).to_csv(f`{file_name}.csv`, index=False) Expected behavior Since it is taking 1-2 seconds for the first time sender connection, it should take 1-2 seconds after the idle connection timeout. Screenshots 2024-04-18 18:07:11,270 | INFO | ServiceBus | Connecting to sb... 2024-04-18 18:07:11,271 | INFO | ServiceBus | Service Bus connected 2024-04-18 18:07:11,271 | INFO | ServiceBus | Creating sender... 2024-04-18 18:07:11,377 | INFO | ServiceBus | Sender created 2024-04-18 18:07:11,377 | INFO | ServiceBus | Sending message 2024-04-18 18:07:14,875 | INFO | ServiceBus | Message sent 2024-04-18 18:18:14,878 | INFO | ServiceBus | Sending message 2024-04-18 18:18:25,748 | INFO | ServiceBus | Message sent Additional context Add any other context about the problem here.
