CategoryLabel	ServiceLabel	Title	Body
Client	App Configuration	[FEATURE REQ] Add support for replicas and automatic failover for Azure.Data.AppConfiguration.ConfigurationClient	Library name Azure.Data.AppConfiguration Please describe the feature. The ConfigurationClient doesn't seem to support multiple endpoints/connection strings. I was expecting to be able to use replicas with the ConfigurationClient just like i'm able to do so with the AppConfigurationProvider in ASP.NET Core (ref: https://learn.microsoft.com/en-us/azure/azure-app-configuration/howto-geo-replication?tabs=dotnet#use-replicas). Am i missing something or there is no way to failover automatically to another replica when using the ConfigurationClient directly?
Client	Tables	[BUG] An exception is thrown when trying to load long datatype from AzureTableStorage	Library name and version Azure.Data.Tables 12.8.1 Describe the bug Hi, I have the below code await var result = this.tableClient.QueryAsync<RequestEntity>(x => x.PartitionKey == `123`).ToListAsync()  public abstract class RequestEntity: ITableEntity {     public virtual long Id { get; set; }      public virtual string Name { get; set; }      // other properties }  An exception is being thrown, when I change the `Id` from long to int. it works as expected. Expected behavior No exception should be thrown and the data should be retrieved Actual behavior An exception is being thrown, when I change the `Id` from long to int. it works as expected. Reproduction Steps Run my code Environment VS 2022 Windows 11
Mgmt	Network - Application Gateway	[BUG] Assistance using ResourceManager.ApplicationGateway	Library name and version Azure.ResourceManager.Resources 1.6.0, Azure.ResourceManager 1.7.0 Describe the bug When trying to add a new applicationGateway via ApplicationGatewayCollection.CreateOrUpdateAsync(WaitUntil.Completed, `CC-ApplicationGateway`, appdata) It returns an exception regarding the content of ApplicationGatewayFrontendIPConfiguration. The following code snippet is where the failure occurs.  public async static Task<int> AddPublicIpAddressesAsync(ResourceGroupResource resourceGroup, ApplicationGatewayData appdata)  {     PublicIPAddressCollection ipCollection = resourceGroup.GetPublicIPAddresses();     PublicIPAddressData ipConfig = new PublicIPAddressData();     ipConfig.Location = AzureLocation.WestUS;         try         {             var ips = await ipCollection.CreateOrUpdateAsync(WaitUntil.Completed, `cc-ip12344321`, ipConfig);             ApplicationGatewayFrontendIPConfiguration feConfig = new ApplicationGatewayFrontendIPConfiguration();             feConfig.PublicIPAddressId = ips.Value.Id;             feConfig.Name = `cc-ip12344321`;                          appdata.FrontendIPConfigurations.Add(feConfig);              var listen = new ApplicationGatewayHttpListener();             listen.Name = `myFirstListener`;             listen.Protocol = ApplicationGatewayProtocol.Http;             listen.FrontendIPConfigurationId = feConfig.Id;              appdata.HttpListeners.Add(listen);         }         catch (Exception e)         {             Console.WriteLine(e.Message);         }          return 0;     } If I don't call the code snippet then the add of the gateway returns that a FrontendConfiguration is required. Calling the code above the adding to the PublicIPAddressCollection works, and I see it in the portal. If I don't add any HttpListeners it returns that at least one listener is required. When I add the listener then it returns that FrontendIPConfigurationId of the listener is invalid, which it is because it is null. Since this is not a separate collection how do I get a valid FrontendIPConfigurationId? Expected behavior I should be able to add a applicationGateway Actual behavior It fails to add a applicationGateway Reproduction Steps Program.zip The AZURE_CLIENT_ID, AZURE_CLIENT_SECRET and AZURE_TENANT_ID environment variables need to be set. This sample successfully creates the virtual network and public ip address, but fails as above to create the gateway Environment Visual Studio 2022 .Net Core 6 Azure.ResourceManager.Resources 1.6.0 Azure.ResourceManager 1.7.0
Client	Azure.Identity	Update documentation for DefaultAzureCredential using Service principal with certificate	I believe that the documentation form Service principal with certificate is incorrect:    Variable name Value     AZURE_CLIENT_ID ID of an Azure AD application   AZURE_TENANT_ID ID of the application's Azure AD tenant   AZURE_CLIENT_CERTIFICATE_PATH 👉path to a PFX or PEM-encoded certificate file including private key 👈   AZURE_CLIENT_CERTIFICATE_PASSWORD (optional) the password protecting the certificate file (currently only supported for PFX (PKCS12) certificates)   AZURE_CLIENT_SEND_CERTIFICATE_CHAIN (optional) send certificate chain in x5c header to support subject name / issuer based authentication    The parseCertificate() ensures the -----BEGIN CERTIFICATE----- ... -----END CERTIFICATE----- is included in the certificate file and calculates the thumbprint based on it: certificateParts.thumbprint = createHash(`sha1`)     .update(Buffer.from(publicKeys[0], `base64`))     .digest(`hex`)     .toUpperCase(); But then it also retrieves the private key: if (this.configuration.certificatePassword !== undefined) {         const privateKeyObject = createPrivateKey({           key: parts.certificateContents,           passphrase: this.configuration.certificatePassword,           format: `pem`,         });          privateKey = privateKeyObject           .export({             format: `pem`,             type: `pkcs8`,           })           .toString();       } else {         privateKey = parts.certificateContents;       } and the  parts.certificateContents is the ClientCertificatePEMCertificate or the contents of the ClientCertificatePEMCertificatePath file. This means that the AZURE_CLIENT_CERTIFICATE_PATH certificate must be a PEM file and must contain both, the certificate and the private key. I described my analysis here: AZURE_CLIENT_CERTIFICATE_PATH I also use it in my code, and the only way I made it work is with PEM file containing both. Could you please look into it and if I'm correct, update the documentation?  Document Details ⚠ Do not edit this section. It is required for learn.microsoft.com ➟ GitHub issue linking.  ID: 91f437c5-363b-f98a-f595-5fcb9bf39d2a Version Independent ID: c6232a65-a004-428e-1ddf-84f6049ce875 Content: Azure Identity client library for .NET - Azure for .NET Developers Content Source: api/overview/azure/latest/identity-readme.md Service: identity GitHub Login: @schaabs Microsoft Alias: sschaab
Client	KeyVault	[BUG]  Azure.Security.KeyVault.Secrets GetSecret tries to spawn a child process even though it's a synchronous function.	Library name and version Azure.Security.KeyVault.Secrets Describe the bug When I call the code below as part of a word VSTO App var client = new SecretClient(new Uri($`https://some_keyvault.azure.net/`), new DefaultAzureCredential()); client.GetSecret(`some connection-connection-string`)' It is blocked by my customers IT policy because it is a word child process.  Expected behavior for the GetSecret function to not spawn a child process. Actual behavior GetSecret spawns a child process on _pipeline.SendRequest Reproduction Steps create a string you want to fetch from a keyvault using a connection string create a skeleton vsto app. your ThisAddIn_Startup should look like this private void ThisAddIn_Startup(object sender, System.EventArgs e) { var client = new SecretClient(new Uri($`https://some_keyvault.azure.net/`), new DefaultAzureCredential()); client.GetSecret(`some connection-connection-string`)' } Run the application. Environment .NET SDK: Version:   7.0.307 Commit:    7b77e35a2b Runtime Environment: OS Name:     Windows OS Version:  10.0.19045 OS Platform: Windows RID:         win10-x64 Base Path:   C:\Program Files\dotnet\sdk\7.0.307\ Host: Version:      7.0.10 Architecture: x64 Commit:       a6dbb800a4 .NET SDKs installed: 6.0.316 [C:\Program Files\dotnet\sdk] 7.0.307 [C:\Program Files\dotnet\sdk] .NET runtimes installed: Microsoft.AspNetCore.App 6.0.21 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 7.0.10 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.NETCore.App 6.0.21 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 7.0.10 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.WindowsDesktop.App 6.0.21 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 7.0.10 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Other architectures found: x86   [C:\Program Files (x86)\dotnet] registered at [HKLM\SOFTWARE\dotnet\Setup\InstalledVersions\x86\InstallLocation] Environment variables: Not set global.json file: Not found
Mgmt	Recovery Services Backup	[QUERY] We are not able to get the method to retrieve files or folders within the backed up recovery point ?	Library name and version Azure.ResourceManager.RecoveryServicesBackup 1.0.0 Query/Question We used below code to get the fileshare recovery point data, now we need to get files or folders  that are backed up within this fileshare recovery point. Could you please help us ? ResourceIdentifier backupProtectedItemResourceId = BackupProtectedItemResource.CreateResourceIdentifier(subscriptionId, resourceGroupName, vaultName, fabricName, containerName, protectedItemName); BackupProtectedItemResource backupProtectedItem = client.GetBackupProtectedItemResource(backupProtectedItemResourceId);             BackupRecoveryPointCollection collection = backupProtectedItem.GetBackupRecoveryPoints();                await foreach (BackupRecoveryPointResource item in collection.GetAllAsync())             {                 FileShareRecoveryPoint resourceData = (FileShareRecoveryPoint)item.Data.Properties;             }   Environment No response
Mgmt	Subscription	[QUERY] Get SubscriptionId from SubscritionCreation before Operation Completes	Library name and version Azure.ResourceManager.Subscription 1.0.1 Query/Question How do you get the suscriptionId from the Create Process? Current Approach: Wait until creation is Completed var subscriptionOp= await tenant       .GetSubscriptionAliases()       .CreateOrUpdateAsync(         WaitUntil.Completed,         ...       );  var subscriptionId = subscriptionOp.Value.Data.Properties.SubscriptionId Desired approach: Early yielding of subscriptionId In specific scenarios it is useful to get the subscriptionId as fast as possible in order to parallelize tasks. A workflow such as the following would be used:     var subscriptionOp= await tenant       .GetSubscriptionAliases()       .CreateOrUpdateAsync(         WaitUntil.Started,         ...       );      var subscriptionId = subscriptionOp.Value.Data.Properties.SubscriptionId ;     // use subscriptionId in parallel tasks     await subscriptionOpFirst.WaitForCompletionAsync(); We know that the Azure Server is returning the subscriptionId when the SDK is calling the endpoint. But the the SDK is not filling the value in the Operation Object. Would it be possible to return the Id in an earlier step and not wait until completion of the operation? Environment .NET SDK: Version:   7.0.110 Commit:    ba920f88ac Laufzeitumgebung: OS Name:     Windows OS Version:  10.0.22621 OS Platform: Windows RID:         win10-x64 Base Path:   C:\Program Files\dotnet\sdk\7.0.110\ Host: Version:      7.0.10 Architecture: x64 Commit:       a6dbb800a4
Client	Service Bus	[QUERY] Why ServiceBusClientOptions doesn't inherit from ClientOption?	Library name and version Microsoft.Extensions.Azure 1.7.0 Query/Question I noticed that most of sdk inherit from the abstract class ClientOption eg: SearchClientOption Is there any particular reason for ServiceBusClientOptions  to not inherit from ClientOption? Environment No response
Client	Functions	[BUG] MessageLockLostException in Microsoft.Azure.ServiceBus	Library name and version Microsoft.Azure.ServiceBus 4.2.1 Describe the bug I am deploying function app with service bus trigger. The function app has multiple functions listening with different subscriptions to same topic. Before deploying the function app to production slot, we disable the subscription using az command as the message needs to be processed only once as it does registration of user. az servicebus topic subscription update --resource-group xxx --namespace-name yyy --topic-name mytopic --name subscription --status `ReceiveDisabled` After the app is deployed we enable the subscription az servicebus topic subscription update --resource-group xxx  --namespace-name yyy  --topic-name mytopic  --name subscription  --status `Active` Expected behavior We expect all the message in the queue to be processed Actual behavior Roughly half the message throw following error message when we are trying to Complete the message Exception while executing function: CartaDispatcherSendRegistration The lock supplied is invalid. Either the lock expired, or the message has already been removed from the queue, or was received by a different receiver The subscription is set to following lockout dution : 1m 15 mins AutoComplete: Off maxAutoRenewDuration 5 mins maxConcurrentCalls: 16 (default) Max delivery count: 1 Now what is interesting is this error only occurs when I disable and enable Subscription. If I stop the function and let the queue build up and then  enable the function, there is no error. If I reduce maxConcurrentCalls down to 1, then it works fine with no errors but this has a significant impact on performance Reproduction Steps  Create a very simple app listening to a topic and subscription `using System; using System.Threading.Tasks; using Microsoft.Azure.ServiceBus.Core; using Microsoft.Azure.WebJobs; using Microsoft.Azure.WebJobs.Host; using Microsoft.Extensions.Logging;  namespace ServiceBus { public class Function1 { private readonly ILogger _logger;     public Function1(ILogger<Function1> log)     {         _logger = log;     }      [FunctionName(`Function1`)]     public async Task Run([ServiceBusTrigger(`partition-topic`, `hello-world`, Connection  = `AzureServiceBus`)]string mySbMsg, string lockToken, MessageReceiver messageReceiver,  ILogger logger)     {         messageReceiver.PrefetchCount = 0;         messageReceiver.         _logger.LogInformation($`C# ServiceBus topic trigger function processed message: {mySbMsg}`);         Console.WriteLine(mySbMsg);         try         {             await messageReceiver.CompleteAsync(lockToken);         }         catch (Exception ex)         {             Console.WriteLine($`Error: {ex}`);             await messageReceiver.DeadLetterAsync(lockToken);         }      } }  } ` 2. Start the function app 3. Set the Subscription to ReceiveDisabled with use az or portal 4. Send some 100 test messages 5. Set the Subscription to Enable 6. See the app throw errors I am using .Net 6 Environment .NET SDK: Version:   7.0.306 Commit:    f500069cb7 Runtime Environment: OS Name:     Windows OS Version:  10.0.19045 OS Platform: Windows RID:         win10-x64 Base Path:   C:\Program Files\dotnet\sdk\7.0.306\ Host: Version:      7.0.9 Architecture: x64 Commit:       8e9a17b221 .NET SDKs installed: 3.1.426 [C:\Program Files\dotnet\sdk] 5.0.408 [C:\Program Files\dotnet\sdk] 5.0.414 [C:\Program Files\dotnet\sdk] 6.0.120 [C:\Program Files\dotnet\sdk] 6.0.315 [C:\Program Files\dotnet\sdk] 7.0.306 [C:\Program Files\dotnet\sdk] .NET runtimes installed: Microsoft.AspNetCore.App 3.1.25 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 3.1.31 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 3.1.32 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 5.0.17 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 6.0.5 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 6.0.11 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 6.0.20 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.AspNetCore.App 7.0.9 [C:\Program Files\dotnet\shared\Microsoft.AspNetCore.App] Microsoft.NETCore.App 3.1.25 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 3.1.31 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 3.1.32 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 5.0.17 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 6.0.2 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 6.0.5 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 6.0.11 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 6.0.12 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 6.0.15 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 6.0.20 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.NETCore.App 7.0.9 [C:\Program Files\dotnet\shared\Microsoft.NETCore.App] Microsoft.WindowsDesktop.App 3.1.25 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 3.1.31 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 3.1.32 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 5.0.17 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 6.0.5 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 6.0.11 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App] Microsoft.WindowsDesktop.App 6.0.15 [C:\Program Files\dotnet\shared\Microsoft.WindowsDesktop.App]
Client	Cognitive - Speech	Documentation question	Is Riff16Khz16BitMonoPcm the default SpeechSynthesisOutputFormat?  Document Details ⚠ Do not edit this section. It is required for learn.microsoft.com ➟ GitHub issue linking.  ID: 5a995cd2-4e91-ff57-60d2-b45a9ae11c35 Version Independent ID: 0d7f53df-acbf-bd8f-a615-43665ea7e89b Content: SpeechConfig.SetSpeechSynthesisOutputFormat Method (Microsoft.CognitiveServices.Speech) - Azure for .NET Developers Content Source: xml/Microsoft.CognitiveServices.Speech/SpeechConfig.xml Service: cognitive-services GitHub Login: @rloutlaw Microsoft Alias: routlaw
Client	Storage	[QUERY] Migration path for blob encryption from Microsoft.Azure.Storage.Blob to Azure.Storage.Blobs	Library name and version Azure.Storage.Blobs v12 Query/Question We're looking to migrate from Microsoft.Azure.Storage.Blob to Azure.Storage.Blobs but are using blob encryption. I was looking at the migration guide to see if there are any changes and/or if the encryption will be broken but this does not seem to be mentioned. Does that mean there is full parity and there is no impact? Environment No response
Client	Event Hubs	[BUG] EventReceiveError: 'At least one receiver for the endpoint is created with epoch of '0''	Library name and version Azure.Messaging.EventHubs 5.9.2 Describe the bug In the last couple of months, this error has started showing up in the logs: 'At least one receiver for the endpoint is created with epoch of '0', and so non-epoch receiver is not allowed. Either reconnect with a higher epoch, or make sure all epoch receivers are closed or disconnected.' It first started on May 31 which exactly coincides with an update of the azurefunctions SDK from version 4.19.0.20414 to version 4.21.2.20699. We get around 5000 of these error messages every day in the log. As a reference, we have around 100 million outgoing messages per day from the event hub. We have a function app with several functions that use EventHubTrigger to consume events. In addition, we are explicitly using EventProcessorClient in one function. For that latter case, we create and reuse one EventProcessorClient throughout the app's lifetime. We have 18 consumer groups in the event hub, not counting the default one which we don't use. Each consumer group is only used in one place in the code. The event hub has 6 partitions, but I noticed that the message is only reported on partition ID 0. The error indicates we are trying to register a non-epoch receiver, but I have scanned the code and haven't found anything like that. The function app is allowed to scale out to 10 instances. Expected behavior No exceptions of this type in the log Actual behavior Around 5000 of these errors in the log every day. Reproduction Steps Haven't been able to reproduce this locally. Environment Azure functions v4 in-process .NET 6
Client	OpenAI	[QUERY] how do I provide a azure cognitive hybrid response to the Azure.OpenIA client?	Library name and version Azure.AI.OpenAi Query/Question Hi I use the Azure.Search.Documents framework to do a hybrid search (Vector, text with semantic ) with Azure Search service on my one data for a chat question. What is the best way to provide this response to Azure.Ai.OpenAi to answer(summerice) the chat question? I have looked everywhere and there are no samples/video on this only on the search but not on how you provide the answer to the OpenAi. //Joacim Environment No response
Client	Service Bus	Grammar issue for CorrelationId description	Hello Azure team, Thanks for the wonderful and up to date documentation. However, there is a grammar issue which is a bit misleading as seen below.  It should be Gets or sets the correlation identifier.  Document Details ⚠ Do not edit this section. It is required for learn.microsoft.com ➟ GitHub issue linking.  ID: 1f6230cb-970e-7765-59a4-d0db58d0e8e2 Version Independent ID: ecd4a582-cd6d-0976-0481-0a221065b095 Content: ServiceBusMessage Class (Azure.Messaging.ServiceBus) - Azure for .NET Developers Content Source: xml/Azure.Messaging.ServiceBus/ServiceBusMessage.xml Service: azure GitHub Login: @rloutlaw Microsoft Alias: routlaw
Client	Event Hubs	[FEATURE REQ] EventHubs: Amqp properties have different attributes than the REST API	Library name Azure.Messaging.EventHubs Please describe the feature. The object EventHubProperties returned by EventHubProducerClient.GetEventHubPropertiesAsync() cannot be used to have insight on the status of the EventHub. This feature provided by the Rest API. The property can be retrieved via the EventHub management library (Azure.ResourceManager.EventHubs), but this requires the client to be aware of the resource group where the EventHub is hosted - that is not desirable for a producer client, who only needs to know about the EventHub namespace and EventHub name.
Client	Azure.Identity	[BUG] Azure.Identity 1.8.0+ throws Exception Attempting Managed Identity in Local Dev Env	Library name and version Azure.Identity 1.8.2 Describe the bug When updating Azure.Identity from 1.7.0 to 1.8.0 or higher I am now  getting exceptions on ManagedIdentity.    I am use Azure CLI in my local environment.  This is happening in my .NET V4 Azure Function running on core-tools. Azure Functions Core Tools Core Tools Version:       4.0.5198 Commit hash: N/A  (64-bit) Function Runtime Version: 4.21.1.20667 I suspect it is trying various authentication methods using DefaultAzureCredential and logging the failure from trying Managed Identity.  If that is the case, seems like that should be hidden from me.  Or maybe there should (or already is) way to stop it from trying ManagedIdentity on my local environment. [2023-08-10T16:03:13.035Z] False MSAL 4.54.1.0 MSAL.NetCore .NET 6.0.16 Microsoft Windows 10.0.19045 [2023-08-10 16:03:13Z - b2881984-ccc1-4415-9854-6782137aee04] Exception type: Azure.Identity.CredentialUnavailableException [2023-08-10T16:03:13.036Z] ---> Inner Exception Details [2023-08-10T16:03:13.037Z] Exception type: System.AggregateException [2023-08-10T16:03:13.037Z] ---> Inner Exception Details [2023-08-10T16:03:13.038Z] Exception type: Azure.RequestFailedException [2023-08-10T16:03:13.039Z] ---> Inner Exception Details [2023-08-10T16:03:13.039Z] Exception type: System.Net.Http.HttpRequestException [2023-08-10T16:03:13.040Z] ---> Inner Exception Details [2023-08-10T16:03:13.041Z] Exception type: System.Net.Sockets.SocketException [2023-08-10T16:03:13.042Z] [2023-08-10T16:03:13.043Z]    at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken) [2023-08-10T16:03:13.044Z]    at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token) [2023-08-10T16:03:13.045Z]    at System.Net.Sockets.Socket.g__WaitForConnectWithCancellation|277_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken) [2023-08-10T16:03:13.045Z]    at System.Net.Http.HttpConnectionPool.ConnectToTcpHostAsync(String host, Int32 port, HttpRequestMessage initialRequest, Boolean async, CancellationToken cancellationToken) [2023-08-10T16:03:13.046Z] === End of inner exception stack trace === [2023-08-10T16:03:13.047Z] [2023-08-10T16:03:13.047Z]    at System.Net.Http.HttpConnectionPool.ConnectToTcpHostAsync(String host, Int32 port, HttpRequestMessage initialRequest, Boolean async, CancellationToken cancellationToken) [2023-08-10T16:03:13.048Z]    at System.Net.Http.HttpConnectionPool.ConnectAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken) [2023-08-10T16:03:13.049Z]    at System.Net.Http.HttpConnectionPool.CreateHttp11ConnectionAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken) [2023-08-10T16:03:13.049Z]    at System.Net.Http.HttpConnectionPool.AddHttp11ConnectionAsync(HttpRequestMessage request)[2023-08-10T16:03:13.050Z]    at System.Threading.Tasks.TaskCompletionSourceWithCancellation1.WaitWithCancellationAsync(CancellationToken cancellationToken) [2023-08-10T16:03:13.051Z]    at System.Net.Http.HttpConnectionPool.GetHttp11ConnectionAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken) [2023-08-10T16:03:13.051Z]    at System.Net.Http.HttpConnectionPool.SendWithVersionDetectionAndRetryAsync(HttpRequestMessage request, Boolean async, Boolean doRequestAuth, CancellationToken cancellationToken) [2023-08-10T16:03:13.052Z]    at System.Net.Http.DiagnosticsHandler.SendAsyncCore(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken) [2023-08-10T16:03:13.053Z]    at System.Net.Http.HttpClient.<SendAsync>g__Core|83_0(HttpRequestMessage request, HttpCompletionOption completionOption, CancellationTokenSource cts, Boolean disposeCts, CancellationTokenSource pendingRequestsCts, CancellationToken originalCancellationToken) [2023-08-10T16:03:13.054Z]    at Azure.Core.Pipeline.HttpClientTransport.ProcessAsync(HttpMessage message, Boolean async) [2023-08-10T16:03:13.054Z] === End of inner exception stack trace === [2023-08-10T16:03:13.055Z] [2023-08-10T16:03:13.058Z]    at Azure.Core.Pipeline.HttpClientTransport.ProcessAsync(HttpMessage message, Boolean async) [2023-08-10T16:03:13.059Z]    at Azure.Core.Pipeline.HttpPipelineTransportPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline) [2023-08-10T16:03:13.060Z]    at Azure.Core.Pipeline.RequestActivityPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline, Boolean async) [2023-08-10T16:03:13.061Z]    at Azure.Core.Pipeline.ResponseBodyPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline, Boolean async) [2023-08-10T16:03:13.062Z]    at Azure.Core.Pipeline.LoggingPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline, Boolean async) [2023-08-10T16:03:13.063Z]    at Azure.Core.Pipeline.RedirectPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline, Boolean async) [2023-08-10T16:03:13.064Z]    at Azure.Core.Pipeline.RetryPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline, Boolean async) [2023-08-10T16:03:13.064Z] === End of inner exception stack trace === [2023-08-10T16:03:13.065Z] [2023-08-10T16:03:13.065Z]    at Azure.Core.Pipeline.RetryPolicy.ProcessAsync(HttpMessage message, ReadOnlyMemory1 pipeline, Boolean async) [2023-08-10T16:03:13.066Z]    at Azure.Identity.ManagedIdentitySource.AuthenticateAsync(Boolean async, TokenRequestContext context, CancellationToken cancellationToken) [2023-08-10T16:03:13.067Z]    at Azure.Identity.ImdsManagedIdentitySource.AuthenticateAsync(Boolean async, TokenRequestContext context, CancellationToken cancellationToken) [2023-08-10T16:03:13.068Z] === End of inner exception stack trace === [2023-08-10T16:03:13.069Z] [2023-08-10T16:03:13.069Z]    at Azure.Identity.ImdsManagedIdentitySource.AuthenticateAsync(Boolean async, TokenRequestContext context, CancellationToken cancellationToken) [2023-08-10T16:03:13.072Z]    at Azure.Identity.ManagedIdentityClient.AuthenticateCoreAsync(Boolean async, TokenRequestContext context, CancellationToken cancellationToken) [2023-08-10T16:03:13.073Z]    at Azure.Identity.ManagedIdentityClient.AppTokenProviderImpl(AppTokenProviderParameters parameters) [2023-08-10T16:03:13.073Z]    at Microsoft.Identity.Client.Internal.Requests.ClientCredentialRequest.SendTokenRequestToProviderAsync(CancellationToken cancellationToken) [2023-08-10T16:03:13.074Z]    at Microsoft.Identity.Client.Internal.Requests.ClientCredentialRequest.FetchNewAccessTokenAsync(CancellationToken cancellationToken) [2023-08-10T16:03:13.075Z]    at Microsoft.Identity.Client.Internal.Requests.ClientCredentialRequest.ExecuteAsync(CancellationToken cancellationToken) [2023-08-10T16:03:13.076Z]    at Microsoft.Identity.Client.Internal.Requests.RequestBase.RunAsync(CancellationToken cancellationToken) Expected behavior Now Exceptions throw Actual behavior Throwing Exception Reproduction Steps have not tried to create minimal Environment .NET SDK: Version:   7.0.400 Commit:    73bf45718d Runtime Environment: OS Name:     Windows OS Version:  10.0.19045 OS Platform: Windows RID:         win10-x64 Base Path:   C:\Program Files\dotnet\sdk\7.0.400\ Host: Version:      7.0.10 Architecture: x64 Commit:       a6dbb800a4
Client	Azure.Core	[BUG] AzureLocation not supporting NULL check	Library name and version Azure.Core 1.32.0 Describe the bug ThanksI'm migrating Microsoft.Azure.Management.ResourceManager.Fluent.Core to Azure.Core which main changes are changing Region to AzureLocation. We had the following code: using Microsoft.Azure.Management.ResourceManager.Fluent.Core; private Region _region;  if (_region == null)  {    _region = Region.Create(displayName); }  When I tried to migrate it to now use AzureLocation: using Microsoft.Azure.Management.ResourceManager.Fluent.Core; private AzureLocation _location;  if (_location == null)  {    _location = new AzureLocation(displayName); }  it didn't work, I got the following error, pointing to the line where I'm comparing _location == null, not where I'm setting _location = new AzureLocation . Error Message:    System.ArgumentNullException : Value cannot be null. (Parameter 'location')   Stack Trace:      at Azure.Core.AzureLocation..ctor(String location)    at Azure.Core.AzureLocation.op_Implicit(String location)  I ended finding a workaround so I don't have to compare _location == null, but I saw something similar was reported before #34818 and you didn't find a way to reproduce it. Should we be able to compare _location == null? Expected behavior  Give a better error message  Actual behavior The following error is thrown Error Message:    System.ArgumentNullException : Value cannot be null. (Parameter 'location')   Stack Trace:      at Azure.Core.AzureLocation..ctor(String location)    at Azure.Core.AzureLocation.op_Implicit(String location)  Reproduction Steps Added in description Environment No response
Client	EngSys	GDPR Privacy issues with Moq, starting from version 4.20 for any contributor to the SDK	You might want to consider locking Moq to < 4.20 (and prevent any dependency updates) or replacing it https://github.com/Azure/azure-sdk-for-net/blob/main/eng/Packages.Data.props#L269 as long as https://github.com/moq/moq/pull/1373 is not merged More context  in https://github.com/moq/moq/issues/1372
